order,family,ebird_name,treelabels,binomial,clumin,clumax,bodmin,bodmax,is
Passeriformes,Estrildidae,Neochmia_temporalis,Neochmia_temporalis,Neochmia temporalis,4,6,8.4,14.6,N
Passeriformes,Estrildidae,Neochmia_phaeton,Neochmia_phaeton,Neochmia phaeton,4,6,10,10,N
Passeriformes,Estrildidae,Neochmia_ruficauda,Neochmia_ruficauda,Neochmia ruficauda,3,6,8.5,13.8,N
Passeriformes,Estrildidae,Neochmia_modesta,Neochmia_modesta,Neochmia modesta,3,5,11.5,13.8,N
Passeriformes,Estrildidae,Taeniopygia_guttata,Taeniopygia_guttata,Taeniopygia guttata,4,6,9.4,15.7,N
Passeriformes,Estrildidae,Taeniopygia_bichenovii,Taeniopygia_bichenovii,Taeniopygia bichenovii,3,6,7,12,N
Passeriformes,Estrildidae,Poephila_acuticauda,Poephila_acuticauda,Poephila acuticauda,3,6,10.9,17.2,N
Passeriformes,Estrildidae,Poephila_cincta,Poephila_cincta,Poephila cincta,4,6,12.9,17.2,N
Passeriformes,Estrildidae,Erythrura_prasina,Erythrura_prasina,Erythrura prasina,4,6,14.7,14.7,N
Passeriformes,Estrildidae,Erythrura_tricolor,Erythrura_tricolor,Erythrura tricolor,4,6,11,11,Y
Passeriformes,Estrildidae,Erythrura_trichroa,Erythrura_trichroa,Erythrura trichroa,3,6,12,16,Y
Passeriformes,Estrildidae,Erythrura_gouldiae,Erythrura_gouldiae,Chloebia gouldiae,4,8,10.5,16,N
Passeriformes,Estrildidae,Spermestes_griseicapilla,Lonchura_griseicapilla,Odontospiza griseicapilla,4,5,15,15,N
Passeriformes,Estrildidae,Spermestes_cucullata,Lonchura_cucullata,Spermestes cucullata,4,8,7.7,11.8,N
Passeriformes,Estrildidae,Spermestes_bicolor,Lonchura_bicolor,Spermestes bicolor,4,5,8,11,N
Passeriformes,Estrildidae,Spermestes_fringilloides,Lonchura_fringilloides,Spermestes fringilloides,4,6,13,18.9,N
Passeriformes,Estrildidae,Euodice_malabarica,Lonchura_malabarica,Euodice malabarica,3,8,10,14,N
Passeriformes,Estrildidae,Euodice_cantans,Lonchura_cantans,Euodice cantans,3,6,10,14,N
Passeriformes,Estrildidae,Lonchura_nana,Lonchura_nana,Lepidopygia nana,3,8,7.4,9,Y
Passeriformes,Estrildidae,Lonchura_striata,Lonchura_striata,Lonchura striata,3,6,9.5,13,N
Passeriformes,Estrildidae,Lonchura_leucogastroides,Lonchura_leucogastroides,Lonchura leucogastroides,4,6,11.7,11.7,N
Passeriformes,Estrildidae,Lonchura_kelaarti,Lonchura_kelaarti,Lonchura kelaarti,5,7,9.5,17,N
Passeriformes,Estrildidae,Lonchura_punctulata,Lonchura_punctulata,Lonchura punctulata,3,6,12,16,N
Passeriformes,Estrildidae,Lonchura_malacca,Lonchura_malacca,Lonchura malacca,4,5,9.8,14.4,N
Passeriformes,Estrildidae,Lonchura_maja,Lonchura_maja,Lonchura maja,3,7,11,14,N
Passeriformes,Estrildidae,Lonchura_pallida,Lonchura_pallida,Lonchura pallida,4,6,12,12,Y
Passeriformes,Estrildidae,Lonchura_castaneothorax,Lonchura_castaneothorax,Lonchura castaneothorax,4,6,12,15.5,N
Passeriformes,Estrildidae,Lonchura_oryzivora,Padda_oryzivora,Lonchura oryzivora,3,8,22.5,27.8,Y
Passeriformes,Estrildidae,Heteromunia_pectoralis,Heteromunia_pectoralis,Heteromunia pectoralis,4,6,13,18,N
Passeriformes,Estrildidae,Vidua_macroura,Vidua_macroura,Vidua macroura,3,4,12.2,18.8,N
Passeriformes,Viduidae,Vidua_hypocherina,Vidua_hypocherina,Vidua hypocherina,3,4,11,13,N
Passeriformes,Prunellidae,Prunella_collaris,Prunella_collaris,Prunella collaris,3,4,36,45,N
Passeriformes,Prunellidae,Prunella_himalayana,Prunella_himalayana,Prunella himalayana,4,6,25,29,N
Passeriformes,Prunellidae,Prunella_montanella,Prunella_montanella,Prunella montanella,4,6,17.5,17.5,N
Passeriformes,Prunellidae,Prunella_fulvescens,Prunella_fulvescens,Prunella fulvescens,3,5,20,20,N
Passeriformes,Prunellidae,Prunella_atrogularis,Prunella_atrogularis,Prunella atrogularis,3,5,19,19,N
Passeriformes,Prunellidae,Prunella_modularis,Prunella_modularis,Prunella modularis,3,6,19,20,N
Passeriformes,Prunellidae,Prunella_rubida,Prunella_rubida,Prunella rubida,3,4,19,19,N
Passeriformes,Passeridae,Passer_ammodendri,Passer_ammodendri,Passer ammodendri,4,6,25,32,N
Passeriformes,Passeridae,Passer_domesticus,Passer_domesticus,Passer domesticus,1,8,28.4,28.6,N
Passeriformes,Passeridae,Passer_hispaniolensis,Passer_hispaniolensis,Passer hispaniolensis,2,6,22,38,N
Passeriformes,Passeridae,Passer_cinnamomeus,Passer_rutilans,Passer cinnamomeus,4,6,13,23,N
Passeriformes,Passeridae,Passer_flaveolus,Passer_flaveolus,Passer flaveolus,3,4,17,23,N
Passeriformes,Passeridae,Passer_insularis,Passer_insularis,Passer insularis,3,3,20,35,Y
Passeriformes,Passeridae,Passer_melanurus,Passer_melanurus,Passer melanurus,2,5,17,38,N
Passeriformes,Passeridae,Passer_griseus,Passer_griseus,Passer griseus,2,4,18,43,N
Passeriformes,Passeridae,Passer_montanus,Passer_montanus,Passer montanus,4,7,18,28,N
Passeriformes,Passeridae,Passer_luteus,Passer_luteus,Passer luteus,3,4,11,16,N
Passeriformes,Passeridae,Petronia_petronia,Petronia_petronia,Petronia petronia,4,8,26,39,N
Passeriformes,Passeridae,Carpospiza_brachydactyla,Petronia_brachydactyla,Carpospiza brachydactyla,3,6,21,25,N
Passeriformes,Passeridae,Montifringilla_taczanowskii,Montifringilla_taczanowskii,Onychostruthus taczanowskii,3,5,29,36,N
Passeriformes,Passeridae,Montifringilla_davidiana,Montifringilla_davidiana,Pyrgilauda davidiana,5,6,20,25,N
Passeriformes,Passeridae,Montifringilla_ruficollis,Montifringilla_ruficollis,Pyrgilauda ruficollis,4,5,23,28,N
Passeriformes,Motacillidae,Motacilla_capensis,Motacilla_capensis,Motacilla capensis,1,7,17,25,N
Passeriformes,Motacillidae,Motacilla_clara,Motacilla_clara,Motacilla clara,1,4,15,24.5,N
Passeriformes,Motacillidae,Motacilla_cinerea,Motacilla_cinerea,Motacilla cinerea,3,7,14,22,N
Passeriformes,Motacillidae,Motacilla_flava,Motacilla_flava,Motacilla flava,4,6,11.2,26.4,N
Passeriformes,Motacillidae,Motacilla_citreola,Motacilla_citreola,Motacilla citreola,3,7,18,25,N
Passeriformes,Motacillidae,Motacilla_maderaspatensis,Motacilla_madaraspatensis,Motacilla maderaspatensis,3,5,30,36,N
Passeriformes,Motacillidae,Motacilla_aguimp,Motacilla_aguimp,Motacilla aguimp,2,7,22,33,N
Passeriformes,Motacillidae,Motacilla_alba,Motacilla_alba,Motacilla alba,3,8,17.6,24.6,N
Passeriformes,Motacillidae,Anthus_richardi,Anthus_richardi,Anthus richardi,3,4,21,40,N
Passeriformes,Motacillidae,Anthus_similis,Anthus_similis,Anthus similis,2,5,28,35,N
Passeriformes,Motacillidae,Anthus_godlewskii,Anthus_godlewskii,Anthus godlewskii,3,5,17,30.5,N
Passeriformes,Motacillidae,Anthus_campestris,Anthus_campestris,Anthus campestris,3,6,28,29.5,N
Passeriformes,Motacillidae,Anthus_berthelotii,Anthus_berthelotii,Anthus berthelotii,2,5,16,19,Y
Passeriformes,Motacillidae,Anthus_pratensis,Anthus_pratensis,Anthus pratensis,2,7,18.6,19.5,N
Passeriformes,Motacillidae,Anthus_trivialis,Anthus_trivialis,Anthus trivialis,2,8,15,39,N
Passeriformes,Motacillidae,Anthus_hodgsoni,Anthus_hodgsoni,Anthus hodgsoni,1,6,17,26.3,N
Passeriformes,Motacillidae,Anthus_gustavi,Anthus_gustavi,Anthus gustavi,4,6,19.8,26,N
Passeriformes,Motacillidae,Anthus_cervinus,Anthus_cervinus,Anthus cervinus,2,7,16.4,29.3,N
Passeriformes,Motacillidae,Anthus_spinoletta,Anthus_spinoletta,Anthus spinoletta,4,8,18.7,23,N
Passeriformes,Motacillidae,Anthus_petrosus,Anthus_petrosus,Anthus petrosus,4,6,18,32.5,N
Passeriformes,Motacillidae,Anthus_spragueii,Anthus_spragueii,Anthus spragueii,3,6,18.2,27.8,N
Passeriformes,Motacillidae,Anthus_lutescens,Anthus_lutescens,Anthus lutescens,2,4,13,18,N
Passeriformes,Motacillidae,Anthus_correndera,Anthus_correndera,Anthus correndera,2,4,20.2,20.3,N
Passeriformes,Motacillidae,Anthus_brachyurus,Anthus_brachyurus,Anthus brachyurus,2,3,13.5,17.2,N
Passeriformes,Motacillidae,Macronyx_croceus,Macronyx_croceus,Macronyx croceus,2,4,43,57,N
Passeriformes,Fringillidae,Fringilla_coelebs,Fringilla_coelebs,Fringilla coelebs,4,5,17,29,N
Passeriformes,Fringillidae,Fringilla_teydea,Fringilla_teydea,Fringilla teydea,1,2,28.8,32.2,Y
Passeriformes,Fringillidae,Fringilla_montifringilla,Fringilla_montifringilla,Fringilla montifringilla,5,7,17,30,N
Passeriformes,Fringillidae,Chlorophonia_occipitalis,Chlorophonia_occipitalis,Chlorophonia occipitalis,3,3,25,27.5,N
Passeriformes,Fringillidae,Euphonia_affinis,Euphonia_affinis,Euphonia affinis,2,3,8.5,12.8,N
Passeriformes,Fringillidae,Euphonia_laniirostris,Euphonia_laniirostris,Euphonia laniirostris,2,5,13,16.5,N
Passeriformes,Fringillidae,Euphonia_hirundinacea,Euphonia_hirundinacea,Euphonia hirundinacea,3,5,7.8,15,N
Passeriformes,Fringillidae,Euphonia_musica,Euphonia_musica,Euphonia musica,3,4,12.4,18.5,Y
Passeriformes,Fringillidae,Euphonia_cyanocephala,Euphonia_cyanocephala,Euphonia cyanocephala,2,2,15,16,N
Passeriformes,Fringillidae,Euphonia_gouldi,Euphonia_gouldi,Euphonia gouldi,2,4,10.9,16,N
Passeriformes,Fringillidae,Euphonia_pectoralis,Euphonia_pectoralis,Euphonia pectoralis,3,3,15,16.5,N
Passeriformes,Fringillidae,Mycerobas_carnipes,Mycerobas_carnipes,Mycerobas carnipes,2,5,50,66,N
Passeriformes,Fringillidae,Coccothraustes_vespertinus,Coccothraustes_vespertinus,Hesperiphona vespertina,2,5,54.6,64.7,N
Passeriformes,Fringillidae,Coccothraustes_coccothraustes,Coccothraustes_coccothraustes,Coccothraustes coccothraustes,3,5,46,72,N
Passeriformes,Fringillidae,Eophona_migratoria,Eophona_migratoria,Eophona migratoria,3,5,40,57,N
Passeriformes,Fringillidae,Eophona_personata,Eophona_personata,Eophona personata,3,4,65,99,N
Passeriformes,Fringillidae,Oreomystis_bairdi,Oreomystis_bairdi,Oreomystis bairdi,2,2,12.5,17.4,Y
Passeriformes,Fringillidae,Paroreomyza_montana,Paroreomyza_montana,Paroreomyza montana,2,2,8.9,16.4,Y
Passeriformes,Fringillidae,Telespiza_cantans,Telespiza_cantans,Telespiza cantans,1,5,32.2,34.4,Y
Passeriformes,Fringillidae,Palmeria_dolei,Palmeria_dolei,Palmeria dolei,1,2,20.6,31,Y
Passeriformes,Fringillidae,Himatione_sanguinea,Himatione_sanguinea,Himatione sanguinea,1,4,14,16,Y
Passeriformes,Fringillidae,Drepanis_coccinea,Vestiaria_coccinea,Drepanis coccinea,1,3,16.7,19.9,Y
Passeriformes,Fringillidae,Pseudonestor_xanthophrys,Pseudonestor_xanthophrys,Pseudonestor xanthophrys,1,2,16.5,28.5,Y
Passeriformes,Fringillidae,Hemignathus_wilsoni,Hemignathus_munroi,Hemignathus wilsoni,1,1,17,37,Y
Passeriformes,Fringillidae,Magumma_parva,Hemignathus_parvus,Magumma parva,2,4,8.5,14,Y
Passeriformes,Fringillidae,Chlorodrepanis_virens,Hemignathus_virens,Chlorodrepanis virens,1,4,10.5,17.5,Y
Passeriformes,Fringillidae,Chlorodrepanis_stejnegeri,Hemignathus_kauaiensis,Chlorodrepanis stejnegeri,1,4,15,19.5,Y
Passeriformes,Fringillidae,Loxops_mana,Oreomystis_mana,Manucerthia mana,1,3,12.5,16,Y
Passeriformes,Fringillidae,Loxops_coccineus,Loxops_coccineus,Loxops coccineus,1,3,9.2,13,Y
Passeriformes,Fringillidae,Carpodacus_erythrinus,Carpodacus_erythrinus,Carpodacus erythrinus,4,6,19,33,N
Passeriformes,Fringillidae,Carpodacus_sipahi,Haematospiza_sipahi,Carpodacus sipahi,4,4,38,42.5,N
Passeriformes,Fringillidae,Carpodacus_pulcherrimus,Carpodacus_pulcherrimus,Carpodacus pulcherrimus,4,5,17.5,21,N
Passeriformes,Fringillidae,Carpodacus_rubicilloides,Carpodacus_rubicilloides,Carpodacus rubicilloides,3,5,38,43.8,N
Passeriformes,Fringillidae,Carpodacus_rubicilla,Carpodacus_rubicilla,Carpodacus rubicilla,4,5,40,48.5,N
Passeriformes,Fringillidae,Carpodacus_sibiricus,Uragus_sibiricus,Carpodacus sibiricus,3,6,16,26,N
Passeriformes,Fringillidae,Carpodacus_roseus,Carpodacus_roseus,Carpodacus roseus,4,5,21,35,N
Passeriformes,Fringillidae,Carpodacus_thura,Carpodacus_thura,Carpodacus thura,3,4,24,36,N
Passeriformes,Fringillidae,Pinicola_enucleator,Pinicola_enucleator,Pinicola enucleator,2,5,47.4,60.3,N
Passeriformes,Fringillidae,Pyrrhula_erythrocephala,Pyrrhula_erythrocephala,Pyrrhula erythrocephala,3,4,18,27.6,N
Passeriformes,Fringillidae,Pyrrhula_erythaca,Pyrrhula_erythaca,Pyrrhula erythaca,3,3,18,21,N
Passeriformes,Fringillidae,Pyrrhula_pyrrhula,Pyrrhula_pyrrhula,Pyrrhula pyrrhula,4,6,21,38,N
Passeriformes,Fringillidae,Bucanetes_githagineus,Bucanetes_githagineus,Bucanetes githagineus,4,6,16,26,N
Passeriformes,Fringillidae,Bucanetes_mongolicus,Eremopsaltria_mongolicus,Bucanetes mongolicus,4,6,18,26,N
Passeriformes,Fringillidae,Leucosticte_nemoricola,Leucosticte_nemoricola,Leucosticte nemoricola,3,6,18,25.5,N
Passeriformes,Fringillidae,Leucosticte_brandti,Leucosticte_brandti,Leucosticte brandti,3,5,26,34,N
Passeriformes,Fringillidae,Leucosticte_arctoa,Leucosticte_arctoa,Leucosticte arctoa,2,5,22,48,N
Passeriformes,Fringillidae,Leucosticte_tephrocotis,Leucosticte_tephrocotis,Leucosticte tephrocotis,2,6,22,59.9,N
Passeriformes,Fringillidae,Leucosticte_atrata,Leucosticte_atrata,Leucosticte atrata,3,6,20.7,32,N
Passeriformes,Fringillidae,Leucosticte_australis,Leucosticte_australis,Leucosticte australis,3,6,23,33.6,N
Passeriformes,Fringillidae,Haemorhous_mexicanus,Carpodacus_mexicanus,Haemorhous mexicanus,2,7,15.7,26.9,N
Passeriformes,Fringillidae,Haemorhous_purpureus,Carpodacus_purpureus,Haemorhous purpureus,2,7,20,31.3,N
Passeriformes,Fringillidae,Haemorhous_cassinii,Carpodacus_cassinii,Haemorhous cassinii,3,6,23.6,34.2,N
Passeriformes,Fringillidae,Rhodospiza_obsoleta,Rhodopechys_obsoletus,Rhodospiza obsoleta,4,6,17,28,N
Passeriformes,Fringillidae,Chloris_chloris,Carduelis_chloris,Chloris chloris,4,6,17,34,N
Passeriformes,Fringillidae,Chloris_spinoides,Carduelis_spinoides,Chloris spinoides,3,5,15,20.8,N
Passeriformes,Fringillidae,Linurgus_olivaceus,Linurgus_olivaceus,Linurgus olivaceus,2,3,18,29.5,N
Passeriformes,Fringillidae,Crithagra_leucopygia,Serinus_leucopygius,Crithagra leucopygia,2,4,8,16,N
Passeriformes,Fringillidae,Crithagra_mozambica,Serinus_mozambicus,Crithagra mozambica,2,4,8.5,16.2,N
Passeriformes,Fringillidae,Crithagra_citrinelloides,Serinus_citrinelloides,Crithagra citrinelloides,2,4,11.7,15.8,N
Passeriformes,Fringillidae,Crithagra_scotops,Serinus_scotops,Crithagra scotops,2,4,13,18,N
Passeriformes,Fringillidae,Crithagra_atrogularis,Serinus_atrogularis,Crithagra atrogularis,2,4,8,14,N
Passeriformes,Fringillidae,Crithagra_citrinipectus,Serinus_citrinipectus,Crithagra citrinipectus,3,4,9.6,12.7,N
Passeriformes,Fringillidae,Crithagra_dorsostriata,Serinus_dorsostriatus,Crithagra dorsostriata,1,4,12,18,N
Passeriformes,Fringillidae,Crithagra_sulphurata,Serinus_sulphuratus,Crithagra sulphurata,2,4,15,35.3,N
Passeriformes,Fringillidae,Crithagra_flaviventris,Serinus_flaviventris,Crithagra flaviventris,2,5,10.3,20,N
