binomial,latitude,area,order,family,ebird_name,treelabels,clumin,clumax,bodmin,bodmax,is,migratory,mode,land,clu_geom,mass_geom
Sitta carolinensis,41.8613621790266,8791635437285.12,Passeriformes,Sittidae,Sitta_carolinensis,Sitta_carolinensis,3,7,18.5,26.7,N,NA,altricial,land,4.58257569495584,22.224985939253138
Sitta europaea,52.676979733014264,21515421292614.4,Passeriformes,Sittidae,Sitta_europaea,Sitta_europaea,4,13,17,28,N,NA,altricial,land,7.211102550927977,21.817424229271424
Sitta frontalis,15.041713170698422,5174301790127.84,Passeriformes,Sittidae,Sitta_frontalis,Sitta_frontalis,4,5,8.5,17,N,NA,altricial,land,4.472135954999579,12.020815280171309
Sitta himalayensis,27.453774650806864,413170085712.984,Passeriformes,Sittidae,Sitta_himalayensis,Sitta_himalayensis,4,7,11,17,N,NA,altricial,land,5.2915026221291805,13.674794331177345
Sitta krueperi,39.6407527127924,281430695568.089,Passeriformes,Sittidae,Sitta_krueperi,Sitta_krueperi,5,7,10,14.3,N,NA,altricial,land,5.916079783099615,11.958260743101397
Sitta neumayer,38.59636615872846,1237103438317.36,Passeriformes,Sittidae,Sitta_neumayer,Sitta_neumayer,4,10,24,37.6,N,NA,altricial,land,6.32455532033676,30.039973368829735
Sitta pusilla,32.71439727546378,885100448702.716,Passeriformes,Sittidae,Sitta_pusilla,Sitta_pusilla,3,9,9.9,10.4,N,NA,altricial,land,5.196152422706632,10.146920715172659
Sitta pygmaea,37.623045686399934,1953038123323.34,Passeriformes,Sittidae,Sitta_pygmaea,Sitta_pygmaea,5,9,10.3,10.7,N,NA,altricial,land,6.7082039324993685,10.49809506529637
Sitta tephronota,35.77320090568236,2326077815312.84,Passeriformes,Sittidae,Sitta_tephronota,Sitta_tephronota,4,9,42.7,55,N,NA,altricial,land,6,48.461324785853726
Sitta villosa,38.935765333074755,1812993553309.1,Passeriformes,Sittidae,Sitta_villosa,Sitta_villosa,4,9,8,11,N,NA,altricial,land,6,9.380831519646861
Sitta whiteheadi,42.1975432819557,2318899510.94486,Passeriformes,Sittidae,Sitta_whiteheadi,Sitta_whiteheadi,5,6,11.8,14.4,Y,NA,altricial,land,5.47722557505166,13.03533658944026
Sittasomus griseicapillus,-11.011529226882562,10907473628057.6,Passeriformes,Furnariidae,Sittasomus_griseicapillus,Sittasomus_griseicapillus,2,3,8.6,18,N,NA,altricial,land,2.449489742783178,12.441864811996627
Sittiparus varius,38.502289828824246,679245424137.178,Passeriformes,Paridae,Sittiparus_varius,Parus_varius,6,10,14.4,20.8,N,NA,altricial,land,7.745966692414836,17.306646122227153
Siva cyanouroptera,23.26050888363438,2834141032729.49,Passeriformes,Leiothrichidae,Actinodura_cyanouroptera,Minla_cyanouroptera,2,5,14,28,N,NA,altricial,land,3.162277660168379,19.798989873223327
Smicrornis brevirostris,-25.620532640422795,7211996440545.05,Passeriformes,Acanthizidae,Smicrornis_brevirostris,Smicrornis_brevirostris,2,4,6,6,N,NA,altricial,land,2.82842712474619,6
Smithornis capensis,-8.035086682521245,3747935570203.19,Passeriformes,Calyptomenidae,Smithornis_capensis,Smithornis_capensis,1,3,17.4,27.5,N,NA,altricial,land,1.7320508075688774,21.874642854227357
Smithornis rufolateralis,2.094069666438702,1878610016999.67,Passeriformes,Calyptomenidae,Smithornis_rufolateralis,Smithornis_rufolateralis,1,2,10,23.2,N,NA,altricial,land,1.414213562373095,15.231546211727823
Smithornis sharpei,0.6649925263323732,498407211310.159,Passeriformes,Calyptomenidae,Smithornis_sharpei,Smithornis_sharpei,1,2,34,40.3,N,NA,altricial,land,1.414213562373095,37.01621266418271
Smutsornis africanus,-16.725341436449987,2996333836898.07,Charadriiformes,Glareolidae,Smutsornis_africanus,Rhinoptilus_africanus,1,1,69,104,N,NA,precocial,land,1,84.71127433818945
Somateria fischeri,68.50930780643812,611975414388.688,Anseriformes,Anatidae,Somateria_fischeri,Somateria_fischeri,1,11,1275,1850,N,migratory,precocial,land,3.3166247903554003,1535.8222553407672
Somateria mollissima,66.96113559651099,110786810437.493,Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,1,14,1300,2611,N,migratory,precocial,land,3.741657386773941,1842.3626136024359
Somateria spectabilis,73.20890274215125,3098249165753,Anseriformes,Anatidae,Somateria_spectabilis,Somateria_spectabilis,1,7,1113,2000,N,migratory,precocial,land,2.6457513110645903,1491.978552124661
Spartonoica maluroides,-34.80486578151367,1265513059066.74,Passeriformes,Furnariidae,Spartonoica_maluroides,Spartonoica_maluroides,2,4,10.5,10.5,N,NA,altricial,land,2.82842712474619,10.5
Spatula clypeata,55.89098579948272,26998161557770.4,Anseriformes,Anatidae,Spatula_clypeata,Anas_clypeata,5,14,400,800,N,migratory,precocial,land,8.366600265340754,565.6854249492379
Spatula cyanoptera,11.329962348624209,6536109123331.58,Anseriformes,Anatidae,Spatula_cyanoptera,Anas_cyanoptera,4,16,335,401,N,migratory,precocial,land,7.999999999999998,366.51739385737204
Spatula discors,49.11814157910557,8327679848042.45,Anseriformes,Anatidae,Spatula_discors,Anas_discors,6,14,352,431,N,migratory,precocial,land,9.16515138991168,389.50224646335465
Spatula hottentota,-11.75133549999479,7745656446119.47,Anseriformes,Anatidae,Spatula_hottentota,Anas_hottentota,5,12,216,288,N,NA,precocial,land,7.745966692414833,249.41531628991828
Spatula platalea,-36.023155537194214,2919191297728.33,Anseriformes,Anatidae,Spatula_platalea,Anas_platalea,5,10,467,686,N,NA,precocial,land,7.071067811865476,566.0053003285391
Spatula puna,-17.481561120244137,690886437651.372,Anseriformes,Anatidae,Spatula_puna,Anas_puna,5,6,546,560,N,NA,precocial,land,5.47722557505166,552.9556944276817
Spatula querquedula,53.584434966328246,16824681900078.6,Anseriformes,Anatidae,Spatula_querquedula,Anas_querquedula,6,14,240,585,N,migratory,precocial,land,9.16515138991168,374.69987990390393
Spatula rhynchotis,-29.60718669768335,4436434021969.84,Anseriformes,Anatidae,Spatula_rhynchotis,Anas_rhynchotis,9,11,545,852,N,NA,precocial,land,9.949874371066203,681.4249775287077
Spatula smithii,-25.18055200518368,2427585012605.33,Anseriformes,Anatidae,Spatula_smithii,Anas_smithii,5,12,476,830,N,NA,precocial,land,7.745966692414833,628.5538958593769
Spatula versicolor,-36.776933133336854,3046940485369.63,Anseriformes,Anatidae,Spatula_versicolor,Anas_versicolor,6,10,373,473,N,migratory,precocial,land,7.745966692414836,420.03452239071987
Speculanas specularis,-48.289346959859785,361071461043.081,Anseriformes,Anatidae,Speculanas_specularis,Speculanas_specularis,4,7,900,1460,N,migratory,precocial,land,5.2915026221291805,1146.2983904725681
Speculipastor bicolor,4.694387284970774,1084036804788.12,Passeriformes,Sturnidae,Speculipastor_bicolor,Speculipastor_bicolor,2,6,66,69,N,migratory,altricial,land,3.464101615137755,67.48333127521192
Spelaeornis chocolatinus,26.31837213351761,11101972428.4912,Passeriformes,Timaliidae,Spelaeornis_chocolatinus,Spelaeornis_chocolatinus,3,3,11,15,N,NA,altricial,land,3.0000000000000004,12.845232578665133
Spermestes bicolor,-3.4092610784461335,5156669385903.09,Passeriformes,Estrildidae,Spermestes_bicolor,Lonchura_bicolor,4,5,8,11,N,NA,altricial,land,4.472135954999579,9.380831519646861
Spermestes cucullata,-3.444242635245704,8653201363083.47,Passeriformes,Estrildidae,Spermestes_cucullata,Lonchura_cucullata,4,8,7.7,11.8,N,NA,altricial,land,5.656854249492379,9.532051195833981
Spermestes fringilloides,-4.084017757506499,1500882954047.46,Passeriformes,Estrildidae,Spermestes_fringilloides,Lonchura_fringilloides,4,6,13,18.9,N,NA,altricial,land,4.898979485566356,15.674820573135761
Spermophaga haematina,2.56406480303567,1901502602229.44,Passeriformes,Estrildidae,Spermophaga_haematina,Spermophaga_haematina,2,6,20,26,N,NA,altricial,land,3.464101615137755,22.80350850198276
Sphecotheres vieilloti,-21.30652230884783,984438249421.496,Passeriformes,Oriolidae,Sphecotheres_vieilloti,Sphecotheres_vieilloti,2,4,97,146,N,NA,altricial,land,2.82842712474619,119.0042016064979
Spheniscus demersus,-31.8905790555246,36112728818.792,Sphenisciformes,Spheniscidae,Spheniscus_demersus,Spheniscus_demersus,1,2,2100,3700,N,NA,precocial,sea,1.414213562373095,2787.471972953271
Spheniscus humboldti,-24.105929047996977,3535893638.73499,Sphenisciformes,Spheniscidae,Spheniscus_humboldti,Spheniscus_humboldti,2,2,4000,4700,N,migratory,precocial,sea,2,4335.896677735758
Spheniscus magellanicus,-47.95464175542733,342151472947.051,Sphenisciformes,Spheniscidae,Spheniscus_magellanicus,Spheniscus_magellanicus,2,2,2300,7800,N,migratory,precocial,sea,2,4235.563716909474
Spheniscus mendiculus,-0.5845028338616085,821730305.092067,Sphenisciformes,Spheniscidae,Spheniscus_mendiculus,Spheniscus_mendiculus,2,2,1877.9,2118.8,Y,migratory,precocial,sea,2,1994.716651557308
Sphenoeacus afer,-28.443197104079527,428498959225.666,Passeriformes,Macrosphenidae,Sphenoeacus_afer,Sphenoeacus_afer,2,3,27,34,N,NA,altricial,land,2.449489742783178,30.298514815086236
Sphyrapicus nuchalis,43.04558708496237,2075623961863.01,Piciformes,Picidae,Sphyrapicus_nuchalis,Sphyrapicus_nuchalis,3,7,49.2,50.5,N,migratory,altricial,land,4.58257569495584,49.84576210672279
Sphyrapicus ruber,50.6590609213003,974624974036.726,Piciformes,Picidae,Sphyrapicus_ruber,Sphyrapicus_ruber,4,7,57.7,58.3,N,migratory,altricial,land,5.2915026221291805,57.999224132741624
Sphyrapicus thyroideus,40.437276489483075,649120202192.635,Piciformes,Picidae,Sphyrapicus_thyroideus,Sphyrapicus_thyroideus,3,7,44.4,55.3,N,migratory,altricial,land,4.58257569495584,49.55118565685385
Sphyrapicus varius,52.84115101160267,4459169354467.96,Piciformes,Picidae,Sphyrapicus_varius,Sphyrapicus_varius,2,7,37.9,56.8,N,migratory,altricial,land,3.741657386773941,46.39741372102544
Spilopelia chinensis,20.05006212519758,7306561182311.62,Columbiformes,Columbidae,Streptopelia_chinensis,Stigmatopelia_chinensis,1,2,110,205,N,NA,altricial,land,1.414213562373095,150.16657417681205
Spilopelia senegalensis,14.21380612790783,28820885974583.9,Columbiformes,Columbidae,Streptopelia_senegalensis,Stigmatopelia_senegalensis,1,3,71,92,N,NA,altricial,land,1.7320508075688774,80.82078940470697
Spiloptila clamans,15.155810778675765,2719521382100.09,Passeriformes,Cisticolidae,Spiloptila_clamans,Spiloptila_clamans,2,5,6,8,N,NA,altricial,land,3.162277660168379,6.928203230275509
Spilornis cheela,16.790879597484704,6781448926118.22,Accipitriformes,Accipitridae,Spilornis_cheela,Spilornis_cheela,1,1,688,853,N,migratory,altricial,land,1,766.0704928399217
Spindalis dominicensis,18.909168825037884,73223642840.444,Passeriformes,Spindalidae,Spindalis_dominicensis,Spindalis_dominicensis,3,3,25,33.2,Y,NA,NA,land,3.0000000000000004,28.809720581775863
Spindalis zena,21.87199145203444,118999107688.122,Passeriformes,Spindalidae,Spindalis_zena,Spindalis_zena,2,3,11,35.6,Y,NA,NA,land,2.449489742783178,19.788885769542464
Spinus barbatus,-43.177335057790344,1224245061361.65,Passeriformes,Fringillidae,Spinus_barbatus,Carduelis_barbata,3,5,13,19.8,N,NA,altricial,land,3.872983346207417,16.043690348545127
Spinus lawrencei,35.07356614819813,138714461615.102,Passeriformes,Fringillidae,Spinus_lawrencei,Carduelis_lawrencei,3,6,8.5,12,N,migratory,altricial,land,4.242640687119285,10.099504938362081
Spinus pinus,49.999510909124304,7758391772429.94,Passeriformes,Fringillidae,Spinus_pinus,Carduelis_pinus,2,6,11,18.1,N,migratory,altricial,land,3.464101615137755,14.110279940525633
Spinus psaltria,30.030907719153067,3947136283534.1,Passeriformes,Fringillidae,Spinus_psaltria,Carduelis_psaltria,2,6,8,10.5,N,migratory,altricial,land,3.464101615137755,9.16515138991168
Spinus spinus,55.819952723312944,8934336209149.8,Passeriformes,Fringillidae,Spinus_spinus,Carduelis_spinus,3,5,10.1,18.5,N,migratory,altricial,land,3.872983346207417,13.669308687713505
Spinus tristis,44.380031107176485,7775128233149.15,Passeriformes,Fringillidae,Spinus_tristis,Carduelis_tristis,2,7,11.3,14.7,N,migratory,altricial,land,3.741657386773941,12.888366847665376
Spinus xanthogastrus,-2.1703789115466527,161327427609.261,Passeriformes,Fringillidae,Spinus_xanthogastrus,Carduelis_xanthogastra,2,3,10.8,13.8,N,NA,altricial,land,2.449489742783178,12.208193969625484
Spiza americana,39.97208586003826,3462252566375.13,Passeriformes,Cardinalidae,Spiza_americana,Spiza_americana,3,6,23.3,38.4,N,migratory,altricial,land,4.242640687119285,29.91187055334387
Spizaetus ornatus,-5.877857103948033,9418518882539.69,Accipitriformes,Accipitridae,Spizaetus_ornatus,Spizaetus_ornatus,1,1,1200,1200,N,NA,altricial,land,1,1200
Spizella atrogularis,29.146690957731774,804847312878.583,Passeriformes,Passerelidae,Spizella_atrogularis,Spizella_atrogularis,2,5,9,14.8,N,migratory,altricial,land,3.162277660168379,11.541230437002808
Spizella breweri,45.75034448200197,3238235427059.32,Passeriformes,Passerelidae,Spizella_breweri,Spizella_breweri,2,5,9.3,14,N,migratory,altricial,land,3.162277660168379,11.410521460476726
Spizella pallida,51.64331023454958,3219095408020.3,Passeriformes,Passerelidae,Spizella_pallida,Spizella_pallida,3,5,9.8,14.5,N,migratory,altricial,land,3.872983346207417,11.920570456148479
Spizella passerina,47.02968269529255,13032888294881.8,Passeriformes,Passerelidae,Spizella_passerina,Spizella_passerina,2,7,11,15.5,N,migratory,altricial,land,3.741657386773941,13.057564857200596
Spizella pusilla,39.29348025045691,3988809745448.05,Passeriformes,Passerelidae,Spizella_pusilla,Spizella_pusilla,2,5,11.4,15,N,migratory,altricial,land,3.162277660168379,13.076696830622023
Spizella wortheni,24.640589321806026,3398480573.59424,Passeriformes,Passerelidae,Spizella_wortheni,Spizella_wortheni,2,5,9.5,15,N,NA,altricial,land,3.162277660168379,11.937336386313323
Spiziapteryx circumcincta,-29.561218057827432,1415453819499.54,Falconiformes,Falconidae,Spiziapteryx_circumcincta,Spiziapteryx_circumcincta,2,4,157.8,188,N,NA,altricial,land,2.82842712474619,172.23936832211157
Spizixos semitorques,28.42207652232327,2319732542119.65,Passeriformes,Pycnonotidae,Spizixos_semitorques,Spizixos_semitorques,3,4,26,31,N,NA,altricial,land,3.464101615137755,28.390139133156786
Spizocorys sclateri,-29.20768521778061,226405691046.588,Passeriformes,Alaudidae,Spizocorys_sclateri,Spizocorys_sclateri,1,1,17,21,N,NA,altricial,land,1,18.89444362769119
Spizocorys starki,-24.419603766811417,735003361045.775,Passeriformes,Alaudidae,Spizocorys_starki,Eremalauda_starki,2,4,16,22,N,NA,altricial,land,2.82842712474619,18.761663039293722
Spodiopsar cineraceus,44.559681355440176,5335971354043.98,Passeriformes,Sturnidae,Spodiopsar_cineraceus,Sturnus_cineraceus,2,10,68,95,N,migratory,altricial,land,4.4721359549995805,80.37412518964048
Sporathraupis cyanocephala,-2.3763183946495796,429823391910.493,Passeriformes,Thraupidae,Thraupis_cyanocephala,Thraupis_cyanocephala,2,2,27,47,N,NA,altricial,land,2,35.62302626111375
Sporophila angolensis,-8.208167565067969,11866270189843.9,Passeriformes,Thraupidae,Sporophila_angolensis,Oryzoborus_angolensis,2,3,11.4,14.5,N,NA,altricial,land,2.449489742783178,12.85690475970014
Sporophila caerulescens,-24.900084006281745,5012182229528.57,Passeriformes,Thraupidae,Sporophila_caerulescens,Sporophila_caerulescens,2,3,7.4,12.5,N,migratory,altricial,land,2.449489742783178,9.617692030835673
Sporophila collaris,-22.242274928193535,3262241372241.01,Passeriformes,Thraupidae,Sporophila_collaris,Sporophila_collaris,2,3,7.5,14,N,NA,altricial,land,2.449489742783178,10.246950765959596
Sporophila corvina,14.750633456538589,241623385762.691,Passeriformes,Thraupidae,Sporophila_corvina,Sporophila_corvina,2,3,9.5,12.5,N,NA,altricial,land,2.449489742783178,10.897247358851683
Sporophila crassirostris,2.2924281160129456,2517305954537.11,Passeriformes,Thraupidae,Sporophila_crassirostris,Oryzoborus_crassirostris,2,3,19.8,22,N,NA,altricial,land,2.449489742783178,20.871032557111302
Sporophila funerea,10.13394847705519,723822318408.71,Passeriformes,Thraupidae,Sporophila_funerea,Oryzoborus_funereus,2,3,12.8,13.9,N,NA,altricial,land,2.449489742783178,13.338665600426452
Sporophila hypoxantha,-24.040955700706643,1848392459726.63,Passeriformes,Thraupidae,Sporophila_hypoxantha,Sporophila_hypoxantha,2,3,10.5,10.5,N,NA,altricial,land,2.449489742783178,10.5
Sporophila intermedia,6.979312540216282,1366089821867.71,Passeriformes,Thraupidae,Sporophila_intermedia,Sporophila_intermedia,2,3,11,16,N,NA,altricial,land,2.449489742783178,13.266499161421603
Sporophila leucoptera,-16.14523932401406,3772777721766.9,Passeriformes,Thraupidae,Sporophila_leucoptera,Sporophila_leucoptera,2,2,15,16,N,NA,altricial,land,2,15.491933384829666
Sporophila melanogaster,-28.60228529687868,17770370369.6731,Passeriformes,Thraupidae,Sporophila_melanogaster,Sporophila_melanogaster,1,3,8,10.5,N,migratory,altricial,land,1.7320508075688774,9.16515138991168
Sporophila minuta,5.674087212355234,2220056544325.87,Passeriformes,Thraupidae,Sporophila_minuta,Sporophila_minuta,2,3,7,9,N,NA,altricial,land,2.449489742783178,7.937253933193771
Sporophila nigricollis,-6.942315758292283,7172324122213.81,Passeriformes,Thraupidae,Sporophila_nigricollis,Sporophila_nigricollis,2,3,8.5,11.2,N,migratory,altricial,land,2.449489742783178,9.757048734120376
Sporophila palustris,-31.155134384966654,86023547051.9252,Passeriformes,Thraupidae,Sporophila_palustris,Sporophila_palustris,2,2,7.5,9,N,migratory,altricial,land,2,8.215838362577491
Sporophila ruficollis,-26.756149266758644,1241300907762.88,Passeriformes,Thraupidae,Sporophila_ruficollis,Sporophila_ruficollis,2,3,7,9.7,N,migratory,altricial,land,2.449489742783178,8.240145629781066
Sporophila schistacea,-3.2797826162927555,1551696115769.76,Passeriformes,Thraupidae,Sporophila_schistacea,Sporophila_schistacea,3,3,12,13.7,N,NA,altricial,land,3.0000000000000004,12.821856339859682
Sporopipes frontalis,10.924856928891518,3004798114341.81,Passeriformes,Ploceidae,Sporopipes_frontalis,Sporopipes_frontalis,2,4,14,22,N,NA,altricial,land,2.82842712474619,17.54992877478425
Stachyris nigriceps,17.52315153576397,1913506715680.73,Passeriformes,Timaliidae,Stachyris_nigriceps,Stachyris_nigriceps,2,5,10,18,N,NA,altricial,land,3.162277660168379,13.416407864998739
Stachyris poliocephala,1.8799826534541595,705157602333.533,Passeriformes,Timaliidae,Stachyris_poliocephala,Stachyris_poliocephala,2,2,21,33,N,NA,altricial,land,2,26.324893162176366
Stachyris strialata,16.80224887513003,593771450695.209,Passeriformes,Timaliidae,Stachyris_strialata,Stachyris_striolata,3,3,26,30,N,NA,altricial,land,3.0000000000000004,27.928480087537885
Stactolaema leucotis,-17.222031398149586,859165900185.022,Piciformes,Lybiidae,Stactolaema_leucotis,Stactolaema_leucotis,2,6,48,63,N,NA,altricial,land,3.464101615137755,54.990908339470096
Stactolaema whytii,-12.08852497783776,456236862641.312,Piciformes,Lybiidae,Stactolaema_whytii,Stactolaema_whytii,2,5,51,62.5,N,NA,altricial,land,3.162277660168379,56.45794895318107
Stagonopleura guttata,-31.997577713007452,1453408691997.12,Passeriformes,Estrildidae,Stagonopleura_guttata,Stagonopleura_guttata,4,5,14.1,22.7,N,NA,altricial,land,4.472135954999579,17.890500272490986
Steatornis caripensis,0.8653007503302409,1056882045102.15,Caprimulgiformes,Steatornithidae,Steatornis_caripensis,Steatornis_caripensis,2,4,360,390,N,NA,altricial,land,2.82842712474619,374.69987990390393
Stelgidillas gracilirostris,0.4942127484980437,3796829973949.37,Passeriformes,Pycnonotidae,Stelgidillas_gracilirostris,Andropadus_gracilirostris,2,2,24,40,N,NA,altricial,land,2,30.983866769659336
